28.665032, -82.106797
28.665045, -82.106729
28.665121, -82.106498
28.665180, -82.106349
28.665277, -82.106134
28.665390, -82.105923
28.665491, -82.105757
28.665601, -82.105601
28.665806, -82.105340
28.666142, -82.105016
28.666332, -82.104864
28.666666, -82.104652
28.666906, -82.104537
28.667337, -82.104387
28.667595, -82.104341
28.668105, -82.104307
28.668452, -82.104305
28.668520, -82.104305
